Regulon	0
Adf1(+)	0.03941643450190346
Atf3(+)	0.11851051265882469
Atf6(+)	0.11040134733656293
B-H1(+)	0.09725026303018094
B-H2(+)	0.08030458120822385
CG12391(+)	0.017906937718033176
CG12769(+)	0.13853276790760002
CG13894(+)	0.14580648360220075
CG14667(+)	0.2470097980286194
CG15011(+)	0.2613886799434097
CG18011(+)	0.0885069504025183
CG32532(+)	0.27089414130040157
CG6254(+)	0.06032517936362834
CG6654(+)	0.20410258413861868
CG9727(+)	0.31390235489302093
CHES-1-like(+)	0.13028726095846196
CrebA(+)	0.024909892340456246
CrebB(+)	0.08213807054706776
D(+)	0.16927448825989314
Dfd(+)	0.09062916822364682
Dll(+)	0.12665224380842585
Dref(+)	0.061675718924521394
E(spl)m3-HLH(+)	0.061124402808638297
E(spl)m7-HLH(+)	0.04643394109600183
E(spl)mbeta-HLH(+)	0.09869525616240613
E(spl)mgamma-HLH(+)	0.07206283907002087
E2f2(+)	0.11390209166764503
E5(+)	0.12107061479727521
ERR(+)	0.08533048905135139
Ets96B(+)	0.11615845343416448
Ets97D(+)	0.09912715620210799
Fer1(+)	0.3660223516226088
GATAd(+)	0.07193120635883679
H15(+)	0.2151281744872766
H2.0(+)	0.06661976881235275
Hey(+)	0.055302560617168844
Hnf4(+)	0.15566894467366
Hr3(+)	0.03719470724607674
Hr38(+)	0.2857494927046862
Hr39(+)	0.3611744991376613
Hr78(+)	0.07994580945097307
Hr83(+)	0.044089684919253386
Hsf(+)	0.12643666830062109
Jra(+)	0.11967273647098324
Kah(+)	0.22122858125539746
Lim1(+)	0.05637055047146961
Max(+)	0.0976201790813028
Met(+)	0.035551182314162134
Mitf(+)	0.10284743766406315
Myb(+)	0.027434348949658696
NK7.1(+)	0.22393372753196997
Nf-YB(+)	0.017724280075599112
Pdp1(+)	0.5529609053027998
Poxm(+)	0.11111724946133009
Rfx(+)	0.2433603103890959
Rx(+)	0.1730646674759614
Sox100B(+)	0.06184132088740997
Sox102F(+)	0.13873719511180116
Sox14(+)	0.14070277499666833
Sox21a(+)	0.06541693827326316
Sox21b(+)	0.11453755138611064
SoxN(+)	0.25616776044661704
TfAP-2(+)	0.11800976246924169
Ubx(+)	0.1743693995774413
achi(+)	0.026491369413449796
acj6(+)	0.06535433097219251
brk(+)	0.19374397787151804
crc(+)	0.23690134055999018
cwo(+)	0.13429094431626698
da(+)	0.07896931153527986
dimm(+)	0.2867698411023226
en(+)	0.07199948143699052
eve(+)	0.02982712425280242
exd(+)	0.27415780921833816
fkh(+)	0.055620778870599526
gcm(+)	0.021828735146099534
grh(+)	0.1476010670109248
grn(+)	0.14128951794108985
hth(+)	0.1747090837278073
kay(+)	0.21094117387906053
lbl(+)	0.11717807430950754
lola(+)	0.35887367111780133
nau(+)	0.2027162475528738
nerfin-1(+)	0.1303364845154531
nub(+)	0.12341498546072328
odd(+)	0.09305566769795118
otp(+)	0.13325767424839008
ovo(+)	0.2015953802364701
pdm2(+)	0.08032888998730614
pho(+)	0.12367384715230115
phol(+)	0.0366581859086481
pnr(+)	0.050875379492917525
repo(+)	0.057084485676865124
retn(+)	0.4167095138921346
rn(+)	0.20312279294153002
scro(+)	0.2861698539340412
sd(+)	0.2203689771977012
slbo(+)	0.10935527343141518
slou(+)	0.09943556327908203
slp2(+)	0.043454497130035165
sqz(+)	0.03172283779367414
srp(+)	0.17559132959500587
sv(+)	0.25575392560146476
tj(+)	0.15407631776902292
toe(+)	0.10616066436162529
twi(+)	0.18158679757936147
unpg(+)	0.07922051863489574
usp(+)	0.12746679143605638
vis(+)	0.09156846659523125
vvl(+)	0.11745730059181746
